latitude,longitude,rwi,error
30.3444351,76.8054199,1.344,0.515
29.6021178,75.8825684,0.315,0.5
29.4874244,75.2233887,0.232,0.494
27.8682161,76.9372559,-0.783,0.504
29.9454149,76.2780762,0.364,0.458
29.9834863,76.607666,0.658,0.51
29.5639011,76.8273926,0.087,0.491
29.697596,74.6960449,-0.374,0.435
29.2384766,75.0915527,0.072,0.537
29.5830112,75.333252,0.223,0.454
28.1010575,76.5637207,0.101,0.564
29.4874244,75.0036621,0.41,0.479
29.2384766,75.5310059,-0.29,0.489
30.1356258,76.7614746,0.492,0.527
28.2560052,76.1901855,0.863,0.564
29.7166808,75.970459,0.114,0.484
28.4686909,75.9265137,-0.561,0.528
29.7739134,74.6081543,-0.255,0.522
30.4013061,77.4206543,0.707,0.508
30.0595852,76.6955566,0.65,0.477
29.8692284,75.0476074,0.91,0.481
29.9454149,76.7834473,0.845,0.505
28.9120143,77.1350098,0.916,0.541
29.0657724,77.1569824,-0.294,0.495
29.8120503,75.7727051,-0.115,0.467
30.8173458,76.8933105,0.544,0.489
30.3254708,76.9812012,0.786,0.502
29.4108899,75.0476074,-0.033,0.528
30.0786009,76.607666,-0.241,0.481
28.565225,76.2121582,0.513,0.554
29.4874244,75.970459,-0.1,0.482
28.2560052,77.0690918,0.886,0.546
28.4493734,76.8713379,0.7,0.506
28.3333947,77.2668457,0.511,0.543
28.0428943,76.3220215,-0.295,0.518
30.040566,77.244873,0.369,0.528
28.8542961,75.6188965,0.143,0.578
27.9264736,76.036377,0.035,0.532
29.6212207,76.7614746,-0.13,0.47
29.7166808,76.5637207,-0.249,0.534
28.410728,77.376709,0.756,0.527
28.9312465,75.9924316,-0.14,0.489
29.3917473,75.201416,-0.321,0.521
28.7387635,75.5969238,-0.208,0.501
30.3633958,76.9152832,0.727,0.528
29.7548395,77.0690918,1.186,0.515
29.697596,75.904541,0.907,0.554
29.8882805,76.5637207,-0.246,0.467
29.6594156,76.4318848,0.765,0.536
30.3444351,77.3986816,-0.669,0.461
29.5830112,75.970459,0.442,0.52
30.1926178,76.6955566,0.459,0.475
29.52567,76.3879395,0.34,0.497
28.5073151,75.838623,-0.068,0.559
28.294707,76.673584,0.926,0.486
30.3065028,77.3547363,0.335,0.509
29.7166808,75.5749512,0.887,0.477
28.1591892,76.7834473,0.419,0.531
30.3065028,76.8713379,0.444,0.501
30.8173458,76.9152832,0.336,0.536
29.430029,76.7175293,0.044,0.496
30.2116078,76.9812012,0.448,0.509
28.4686909,76.2121582,0.768,0.604
28.7387635,76.5856934,0.303,0.526
30.1356258,77.2668457,1.215,0.487
28.4300525,77.0690918,1.103,0.522
29.6594156,76.4099121,0.632,0.52
27.8876388,77.0251465,-0.135,0.545
28.5459253,76.673584,0.609,0.522
28.8350495,76.607666,0.654,0.476
29.506549,74.7839355,-0.488,0.465
29.3917473,76.2780762,0.398,0.508
29.2768159,76.1022949,-0.205,0.573
28.6616708,75.8825684,0.052,0.567
28.873539,76.6955566,0.938,0.538
29.2959801,75.970459,0.495,0.513
29.3726011,75.1135254,0.312,0.51
28.3333947,77.442627,0.332,0.506
29.5639011,76.2561035,0.641,0.544
28.3527333,77.1789551,-0.135,0.555
28.3913999,76.3000488,-0.166,0.562
28.8927784,77.1350098,0.777,0.538
30.0025165,76.8713379,0.787,0.502
28.5073151,75.9484863,0.376,0.568
28.8542961,76.1242676,0.632,0.536
28.7965458,76.0144043,-0.494,0.509
30.2116078,77.4865723,-0.374,0.486
29.9644524,76.8493652,1.342,0.486
29.430029,75.6408691,-0.454,0.491
29.3151407,76.607666,-0.074,0.547
28.1591892,76.739502,0.533,0.507
28.1398155,76.5637207,1.106,0.542
29.200123,75.7287598,-0.188,0.483
29.1041762,76.8713379,0.444,0.542
28.9312465,76.607666,0.615,0.509
29.9263737,76.6296387,0.142,0.488
29.7548395,74.7180176,-0.016,0.485
29.8501727,76.8273926,0.406,0.501
29.9454149,76.7175293,0.806,0.529
29.3342978,74.9816895,0.698,0.523
28.3333947,77.3986816,0.656,0.533
29.3151407,75.267334,0.509,0.554
29.1809408,75.4431152,-0.429,0.49
28.1785594,77.2668457,0.153,0.505
30.3633958,76.9592285,0.618,0.549
28.3913999,76.2341309,0.116,0.566
28.3140526,76.6296387,0.72,0.508
29.6594156,75.9484863,0.142,0.509
29.4491644,76.541748,0.033,0.466
29.3151407,75.904541,0.289,0.501
29.7929837,75.1135254,-0.104,0.441
27.8099273,76.9372559,-0.099,0.549
28.9312465,76.9152832,-0.269,0.534
29.2768159,75.0915527,-0.235,0.484
28.873539,76.607666,1.208,0.567
29.506549,76.0144043,-0.137,0.476
28.1591892,77.2009277,0.077,0.489
29.4491644,76.7614746,-0.55,0.503
29.0081399,76.0583496,0.639,0.528
29.8120503,76.4538574,0.535,0.512
28.4493734,76.6516113,0.263,0.491
29.3151407,76.6296387,-0.252,0.539
28.3913999,76.1242676,0.013,0.51
28.6423887,76.9152832,1.04,0.518
29.0465652,76.2121582,0.097,0.532
29.9834863,76.8054199,0.57,0.504
29.3726011,75.0036621,0.182,0.517
29.7739134,75.5090332,0.187,0.513
28.8927784,76.1901855,-0.065,0.543
28.9504752,75.6628418,-0.425,0.489
29.4491644,76.3659668,0.98,0.524
28.6231031,76.1022949,-0.266,0.496
28.7580278,75.8825684,0.362,0.509
30.2116078,76.7614746,0.785,0.499
29.52567,75.9924316,0.844,0.526
29.4682962,74.8718262,0.408,0.471
29.7929837,75.7287598,0.707,0.54
29.4874244,75.135498,-0.145,0.489
28.9120143,75.8166504,-0.612,0.48
28.1204382,76.673584,0.53,0.515
28.8350495,76.3000488,0.411,0.559
29.0273543,75.5529785,0.384,0.542
28.3140526,76.9592285,0.405,0.5
27.84879,76.2121582,-0.222,0.499
29.4491644,76.607666,-0.231,0.528
30.0595852,77.2009277,0.141,0.476
29.506549,75.5749512,0.27,0.484
29.697596,75.1135254,-0.115,0.483
28.3527333,76.1022949,-0.868,0.5
28.4880048,76.5637207,0.372,0.529
29.6403199,75.1794434,0.242,0.469
29.4108899,75.8825684,0.725,0.517
28.603814,75.9484863,-0.391,0.504
29.697596,75.3991699,0.101,0.479
30.4013061,77.0031738,0.658,0.497
28.5073151,76.4758301,0.509,0.586
28.3527333,76.673584,0.596,0.531
29.52567,76.9812012,1.122,0.503
28.410728,76.5637207,0.075,0.523
29.8120503,76.6296387,0.48,0.521
29.8501727,76.541748,0.775,0.49
28.4300525,77.442627,-0.298,0.528
29.4682962,75.5529785,0.372,0.51
29.3726011,76.5637207,0.592,0.518
28.7002242,75.8825684,0.582,0.576
28.873539,76.8493652,0.297,0.493
29.52567,76.7614746,-0.146,0.499
28.4880048,76.1682129,-0.144,0.497
28.7387635,76.1901855,-0.186,0.527
29.6021178,76.739502,1.024,0.49
29.6594156,74.6520996,0.001,0.447
29.5830112,76.9152832,0.924,0.53
29.8501727,74.7399902,-0.336,0.462
29.5639011,75.7287598,0.555,0.511
29.7166808,74.7180176,-0.153,0.484
28.1010575,77.3986816,0.214,0.539
30.4013061,77.2888184,0.415,0.504
29.8311133,77.0031738,0.453,0.494
28.7965458,76.8273926,-0.285,0.516
30.0215431,76.7614746,0.041,0.491
28.1204382,77.0471191,0.298,0.522
29.506549,76.3000488,0.251,0.536
30.2495768,77.0031738,-0.118,0.503
29.4682962,75.9924316,0.158,0.512
29.200123,76.036377,0.396,0.481
29.3342978,75.5310059,-0.126,0.536
28.0234996,76.9592285,-0.652,0.514
28.9697004,76.0803223,-0.096,0.51
27.9652945,76.1242676,0.501,0.54
29.4682962,76.1462402,0.145,0.518
29.697596,76.5197754,0.816,0.562
28.6231031,75.8825684,0.126,0.537
28.1398155,77.4645996,0.153,0.483
29.1425657,76.8273926,0.505,0.532
29.7739134,76.7834473,0.578,0.485
29.0273543,77.0251465,0.167,0.533
29.8311133,74.6960449,-0.885,0.45
29.6403199,75.970459,0.089,0.5
29.4108899,76.3659668,0.293,0.511
29.1233728,76.8273926,0.446,0.534
30.040566,77.0690918,0.525,0.513
29.430029,74.5422363,0.309,0.487
29.0657724,76.8054199,0.427,0.497
29.1425657,76.7614746,0.992,0.536
29.52567,74.6520996,-0.428,0.482
28.873539,76.8713379,0.935,0.57
29.6021178,74.6520996,0.262,0.468
29.1041762,76.6955566,0.498,0.495
29.2768159,76.5637207,-0.348,0.481
28.873539,77.1130371,1.231,0.481
28.0428943,77.2668457,0.685,0.567
29.2768159,76.8493652,0.922,0.541
30.3444351,76.7614746,0.987,0.513
29.697596,77.1350098,-0.088,0.493
28.1010575,76.036377,0.847,0.53
29.0465652,76.9372559,0.742,0.536
29.5447873,76.3000488,0.109,0.502
28.4880048,77.0910645,1.097,0.498
27.9652945,77.1789551,0.313,0.518
30.2875311,77.0251465,0.324,0.463
29.3726011,76.8493652,-0.254,0.523
30.0595852,76.3879395,0.108,0.487
29.1425657,76.0803223,0.116,0.54
29.3726011,76.8933105,0.637,0.54
29.52567,77.0910645,-0.257,0.507
29.735762,75.838623,0.573,0.474
29.506549,76.3220215,0.507,0.59
30.0215431,76.5197754,0.52,0.489
29.1425657,76.036377,0.522,0.508
30.6851635,77.0910645,0.041,0.545
28.7580278,76.1022949,0.761,0.509
28.236649,76.6516113,0.742,0.483
30.0976128,77.1350098,0.63,0.51
29.1233728,76.5637207,0.019,0.526
29.697596,75.7507324,0.172,0.486
30.3065028,76.6955566,0.067,0.486
30.4202557,77.1350098,0.352,0.504
27.84879,76.0144043,-0.242,0.513
29.7166808,76.6516113,-0.424,0.476
28.526622,76.3879395,0.532,0.543
28.603814,76.4758301,0.522,0.501
28.7002242,75.7287598,-0.019,0.51
28.9312465,76.8054199,0.633,0.525
29.6212207,75.904541,0.536,0.501
28.526622,76.6955566,0.046,0.536
29.9073289,74.6960449,-0.226,0.469
30.0595852,76.5637207,0.226,0.513
28.7965458,76.0583496,0.455,0.573
29.1233728,77.0031738,0.827,0.542
29.8882805,74.8498535,-0.406,0.454
29.4874244,74.7399902,0.501,0.477
29.697596,75.5969238,0.495,0.49
30.5906366,76.9152832,-0.403,0.5
28.4686909,76.1022949,0.344,0.54
28.8542961,75.9484863,0.531,0.478
29.0657724,76.2780762,-0.167,0.509
30.3633958,77.1789551,0.356,0.49
28.1010575,76.0583496,-0.249,0.554
27.9846997,76.0803223,-0.705,0.491
29.7166808,74.8937988,0.253,0.465
27.8293604,76.1901855,0.156,0.512
29.3534512,76.8933105,0.613,0.55
29.1809408,75.6848145,0.229,0.51
28.8927784,76.4538574,-0.178,0.506
28.9697004,75.6628418,-0.241,0.493
29.8501727,76.4538574,0.565,0.476
28.565225,76.1462402,0.576,0.53
28.4686909,76.3439941,0.692,0.558
29.1425657,75.4650879,-0.196,0.502
28.2560052,77.0910645,0.292,0.517
27.9458858,77.2888184,0.338,0.537
28.3527333,76.7834473,0.619,0.508
29.735762,76.8054199,0.449,0.502
29.4874244,75.267334,0.174,0.496
29.506549,76.5197754,0.218,0.52
29.3917473,75.9484863,-0.306,0.511
29.9263737,76.541748,0.542,0.494
29.0273543,76.7614746,-0.014,0.523
29.2959801,76.4978027,-0.18,0.512
28.1398155,77.0251465,0.131,0.525
29.430029,75.0036621,-0.174,0.486
28.6231031,76.3000488,0.011,0.541
29.0273543,76.607666,0.911,0.565
29.3151407,76.9152832,1.014,0.524
28.8542961,75.7727051,-0.396,0.529
29.3151407,76.7834473,0.294,0.521
29.5447873,75.3991699,0.322,0.49
29.5639011,76.8493652,-0.283,0.508
29.3342978,76.4318848,-0.305,0.51
29.3151407,75.7507324,0.443,0.532
29.2768159,77.0471191,0.928,0.542
29.1617551,76.6955566,0.036,0.511
30.2495768,77.244873,0.695,0.513
28.1979261,76.2341309,0.153,0.547
29.52567,75.9265137,-0.147,0.501
29.4108899,75.5749512,0.302,0.508
28.3333947,76.1462402,-0.227,0.593
28.7965458,75.9924316,0.196,0.491
30.3823528,77.5744629,-0.046,0.453
29.3917473,75.904541,0.378,0.476
30.3633958,77.2668457,0.164,0.498
29.506549,76.7834473,0.874,0.557
29.8692284,76.9152832,0.838,0.476
29.6594156,74.7399902,-0.441,0.458
27.84879,76.9592285,-0.145,0.5
28.873539,75.9484863,0.107,0.511
28.3333947,77.0031738,-0.083,0.501
28.873539,76.3659668,-0.004,0.597
28.9120143,75.7287598,-0.006,0.521
29.4491644,76.1022949,0.227,0.5
28.2753578,76.8054199,-0.008,0.527
28.7772886,76.4758301,-0.106,0.476
28.603814,76.4978027,0.704,0.519
27.9652945,77.2229004,0.548,0.525
30.0595852,77.2888184,0.85,0.546
30.1736241,77.3327637,0.708,0.527
29.1425657,75.8166504,0.268,0.552
29.1233728,75.9924316,0.609,0.48
28.565225,75.7727051,0.034,0.526
29.1233728,75.5969238,-0.149,0.489
29.1617551,75.5969238,-0.155,0.53
30.4392016,77.1130371,0.606,0.491
29.1617551,76.2561035,0.557,0.548
28.294707,76.4318848,0.148,0.526
29.52567,75.6408691,-0.003,0.511
28.1979261,77.1789551,0.116,0.527
28.2172893,76.6296387,0.98,0.529
30.040566,77.1350098,0.734,0.515
30.1546268,77.0471191,0.467,0.51
29.5830112,76.8493652,-0.313,0.476
29.2768159,76.7175293,0.594,0.547
29.430029,75.7507324,0.384,0.511
29.3917473,76.1242676,-0.585,0.499
30.2685558,77.1350098,0.503,0.5
29.6212207,76.8493652,-0.032,0.486
28.526622,76.5197754,-0.279,0.531
29.4682962,76.0803223,0.719,0.489
29.506549,76.1242676,-0.344,0.496
29.3342978,76.1901855,-0.463,0.511
29.6594156,77.0031738,0.94,0.55
29.3726011,75.6848145,0.172,0.507
29.3917473,75.4211426,0.15,0.496
28.6231031,76.1682129,-0.031,0.501
29.3534512,75.838623,0.582,0.531
28.410728,77.2668457,0.785,0.462
29.7929837,74.7399902,0.376,0.525
29.1617551,77.0031738,0.955,0.512
29.0273543,77.1350098,0.676,0.528
28.0234996,77.2668457,0.051,0.561
29.200123,75.4211426,-0.354,0.48
30.1736241,76.8054199,1.031,0.503
28.7772886,76.6955566,-0.118,0.507
28.6616708,76.8493652,0.689,0.506
29.6212207,75.4650879,0.028,0.502
30.0786009,77.2888184,0.687,0.529
29.0081399,76.9592285,0.028,0.525
29.5447873,75.970459,0.072,0.464
29.7548395,76.1022949,0.942,0.511
30.5338761,77.1569824,-0.15,0.49
29.2768159,75.201416,-0.272,0.522
29.1425657,76.7834473,0.125,0.561
28.8927784,76.739502,0.495,0.5
29.6785076,77.0690918,0.639,0.493
28.5073151,77.0251465,1.297,0.527
28.0428943,77.4645996,0.652,0.509
30.0025165,77.1569824,0.661,0.509
28.0234996,75.9924316,0.106,0.535
29.0465652,76.2561035,-0.632,0.486
28.6616708,76.0803223,-0.754,0.51
30.2685558,76.739502,0.51,0.504
29.0273543,76.1682129,0.334,0.504
28.9120143,76.7175293,-0.004,0.51
28.3140526,76.3000488,0.573,0.522
29.4682962,75.4211426,-0.273,0.489
28.1204382,76.1682129,0.695,0.549
29.697596,75.4211426,-0.092,0.472
29.2959801,75.3552246,-0.18,0.499
30.1356258,76.9152832,0.684,0.5
29.9834863,77.0471191,1.018,0.536
28.6231031,76.607666,0.532,0.542
29.6212207,76.4318848,0.379,0.517
28.4493734,76.7175293,0.104,0.525
29.6212207,75.1135254,0.37,0.463
28.7965458,76.2341309,0.441,0.517
29.8882805,76.6955566,-0.168,0.523
29.0081399,76.1462402,-0.595,0.497
29.6785076,74.8278809,-0.234,0.443
28.7965458,76.0803223,-0.159,0.537
29.2576481,76.1022949,-0.197,0.499
29.9073289,74.8278809,-0.071,0.494
27.6737985,76.9812012,-0.668,0.569
29.3917473,74.7619629,-0.717,0.436
29.1809408,77.0690918,-0.087,0.526
28.6809493,76.8273926,0.236,0.527
29.430029,75.0256348,-0.158,0.466
29.3534512,75.1794434,-0.245,0.48
28.5073151,76.739502,0.533,0.536
28.0816733,77.2668457,0.616,0.516
28.1398155,77.244873,0.439,0.515
29.9644524,77.1789551,0.42,0.515
29.8120503,74.9377441,-0.474,0.488
28.1979261,76.4318848,-0.155,0.52
28.9889219,77.1789551,1.054,0.511
27.84879,77.244873,0.0,0.524
29.6021178,75.5529785,0.645,0.497
28.1010575,77.442627,0.343,0.507
30.0025165,76.6955566,-0.021,0.501
29.8692284,74.9816895,-0.196,0.497
28.410728,75.8166504,-0.453,0.499
29.9263737,74.5422363,0.679,0.465
28.1979261,76.2121582,0.716,0.558
29.1233728,75.4431152,0.545,0.531
29.5830112,75.904541,-0.303,0.48
29.6021178,76.673584,0.326,0.495
29.8120503,75.1794434,0.695,0.474
28.2560052,76.2341309,0.453,0.55
27.8682161,77.1569824,-0.406,0.519
29.2384766,76.3000488,0.053,0.577
28.7580278,76.2121582,-0.194,0.514
28.3913999,77.3547363,1.109,0.544
29.7739134,74.564209,-0.01,0.495
28.7580278,76.1462402,-0.265,0.561
28.7387635,75.7287598,-0.659,0.487
27.9652945,77.0031738,-0.011,0.497
28.2560052,77.0471191,-0.278,0.507
30.040566,76.7175293,0.309,0.488
28.5073151,75.7507324,0.168,0.521
29.0657724,76.1901855,0.192,0.497
30.1546268,76.7614746,0.267,0.515
28.8350495,76.5637207,0.202,0.484
30.0976128,76.7614746,0.668,0.489
28.1204382,76.2121582,0.154,0.538
29.0273543,75.8166504,-0.36,0.545
29.735762,77.1350098,-0.528,0.478
27.8876388,75.9924316,-0.266,0.504
29.52567,76.6955566,-0.377,0.544
28.236649,77.1350098,0.335,0.513
27.84879,76.1462402,0.068,0.544
28.7194957,76.4318848,-0.04,0.532
29.9454149,77.2009277,0.129,0.491
28.1785594,77.0910645,0.033,0.528
28.8927784,76.0583496,-0.381,0.537
29.6021178,75.5310059,1.018,0.487
28.3140526,76.9152832,0.428,0.541
29.5830112,76.8933105,0.104,0.515
29.6212207,76.2561035,0.53,0.579
29.430029,75.0695801,0.098,0.493
29.3151407,76.2121582,0.437,0.497
28.5459253,75.9924316,-0.002,0.513
29.2193016,77.0471191,0.458,0.543
27.9652945,76.1022949,0.371,0.554
28.6809493,75.8605957,-0.439,0.501
29.0849761,76.036377,0.441,0.474
30.1166211,76.739502,0.488,0.55
27.9070579,76.9592285,-0.323,0.529
29.1425657,76.6955566,0.602,0.529
29.2576481,75.8166504,0.455,0.49
29.4874244,76.4099121,0.144,0.507
28.7002242,75.6628418,-0.228,0.482
29.0081399,76.1901855,0.126,0.459
29.3534512,75.7727051,0.077,0.564
28.236649,76.5637207,-0.043,0.497
29.2959801,76.9592285,0.042,0.544
28.410728,76.3879395,0.788,0.569
28.526622,75.6848145,0.097,0.482
29.6021178,76.0583496,0.305,0.48
30.4013061,76.9372559,0.544,0.51
28.4686909,76.4538574,0.561,0.534
30.3254708,77.4865723,0.116,0.493
29.0273543,75.7287598,0.215,0.515
29.6403199,77.0690918,0.715,0.526
29.4682962,75.6408691,-0.181,0.49
29.0849761,75.8825684,-0.212,0.544
28.8350495,76.9152832,0.086,0.561
30.4013061,77.0251465,0.276,0.511
29.2384766,75.3552246,-0.124,0.478
28.9312465,77.0910645,1.268,0.53
29.2576481,75.7507324,0.363,0.521
29.6594156,76.7175293,0.187,0.506
28.9504752,76.1022949,0.524,0.55
28.9120143,76.3659668,-0.058,0.485
30.2685558,77.310791,0.291,0.507
29.0465652,75.5090332,-0.531,0.477
28.9889219,75.6848145,0.508,0.509
29.6785076,75.6408691,0.646,0.463
29.3917473,75.7067871,0.501,0.501
30.3065028,77.1569824,0.449,0.526
29.0081399,75.8166504,-0.05,0.496
29.1425657,77.0690918,0.716,0.529
29.2193016,75.4870605,0.309,0.516
30.0025165,77.1789551,0.413,0.5
29.7548395,77.0251465,0.353,0.494
30.7607184,76.9372559,0.165,0.498
28.8157994,75.904541,-0.058,0.517
28.5845213,75.970459,0.462,0.541
30.4202557,77.376709,0.334,0.499
30.1356258,77.1569824,0.37,0.498
29.3151407,76.3659668,0.672,0.542
28.7387635,76.4538574,0.1,0.506
29.697596,75.7946777,0.371,0.484
28.8927784,76.5637207,0.924,0.515
29.0081399,77.0251465,1.207,0.501
28.7580278,76.4758301,0.367,0.531
28.7194957,76.1462402,0.531,0.544
28.4493734,76.0803223,0.011,0.567
28.7387635,75.7946777,-0.128,0.488
27.9264736,76.1682129,0.181,0.505
29.6021178,75.838623,0.921,0.496
27.84879,77.2229004,0.417,0.529
29.4491644,74.7619629,0.489,0.469
28.7002242,76.607666,-0.232,0.505
28.0428943,76.4978027,0.131,0.479
28.0041014,76.5856934,0.619,0.54
28.410728,76.5856934,0.016,0.529
29.52567,74.6960449,-0.004,0.468
29.9834863,76.4318848,-0.692,0.474
29.2768159,76.9592285,0.407,0.543
28.1204382,77.4865723,-0.242,0.503
29.2768159,75.6848145,0.127,0.52
28.410728,77.0910645,0.994,0.528
28.1010575,77.3327637,0.346,0.529
28.1591892,76.607666,1.058,0.515
29.1617551,76.8933105,0.173,0.55
29.6021178,76.9812012,0.777,0.501
29.2768159,75.5090332,0.076,0.496
28.7772886,75.9484863,0.518,0.539
29.2768159,76.607666,-0.249,0.515
28.7387635,75.838623,0.013,0.531
28.873539,76.1022949,0.503,0.506
28.236649,76.673584,0.234,0.524
30.0215431,77.1789551,0.624,0.519
29.7166808,76.0803223,-0.08,0.506
29.1233728,76.1901855,-0.061,0.536
28.1979261,77.4645996,0.014,0.509
28.0622856,76.1462402,0.88,0.531
28.7580278,76.8273926,0.347,0.52
28.526622,76.0803223,0.565,0.563
28.0234996,76.0144043,0.147,0.514
29.7166808,76.7614746,0.294,0.484
29.5639011,76.739502,0.306,0.501
29.697596,75.970459,0.71,0.516
29.1809408,75.6408691,0.376,0.508
29.7548395,74.6520996,-0.222,0.473
28.1398155,77.310791,0.546,0.566
29.2959801,75.4870605,-0.09,0.497
30.3633958,77.2229004,0.308,0.509
29.4108899,75.8166504,-0.149,0.479
29.3151407,75.8605957,-0.451,0.48
29.0081399,76.3879395,-0.053,0.551
30.1356258,77.4206543,-0.053,0.474
28.7580278,76.8054199,0.447,0.515
29.7929837,76.7175293,0.393,0.506
29.3534512,75.6188965,0.244,0.457
28.9889219,75.8166504,0.468,0.493
28.9697004,76.3000488,1.081,0.573
28.7002242,76.8933105,1.291,0.544
29.0273543,75.6188965,0.7,0.505
29.5830112,76.9372559,0.18,0.533
29.5639011,75.4870605,0.847,0.496
28.1785594,76.673584,0.394,0.488
29.9263737,77.0471191,0.866,0.486
29.2959801,77.0251465,0.125,0.566
29.6785076,76.5856934,0.222,0.51
28.236649,77.376709,0.176,0.533
30.2116078,77.2229004,0.227,0.479
29.7548395,75.4431152,0.141,0.472
29.8501727,76.3000488,0.573,0.501
28.4686909,75.9924316,-0.33,0.516
29.8692284,76.9592285,0.142,0.518
28.603814,76.0803223,0.068,0.528
28.9120143,76.4318848,0.167,0.506
27.9264736,77.3547363,0.409,0.508
28.1204382,77.3547363,0.476,0.529
29.0081399,76.8273926,0.761,0.53
30.3254708,76.9152832,0.508,0.491
28.3140526,76.7175293,1.067,0.502
29.3917473,75.2453613,0.21,0.546
29.4874244,75.3112793,-0.127,0.504
29.5639011,77.0471191,0.174,0.521
30.2495768,76.7175293,0.375,0.479
27.8682161,76.0144043,-0.586,0.501
28.5845213,76.6296387,0.143,0.49
28.7002242,75.9924316,0.341,0.558
30.1736241,77.1350098,0.389,0.507
28.873539,76.5856934,1.144,0.565
30.2305941,77.2009277,0.401,0.507
29.7166808,74.630127,0.541,0.558
29.0465652,77.0251465,1.004,0.523
28.9504752,77.1350098,0.174,0.518
29.6403199,76.1682129,0.214,0.487
30.5338761,77.0910645,0.182,0.505
30.3823528,77.442627,-0.193,0.495
29.8882805,74.6520996,-0.157,0.448
30.5338761,76.9152832,0.744,0.513
28.3140526,76.6955566,0.373,0.484
30.1736241,77.376709,0.461,0.506
29.8501727,76.6296387,-0.063,0.506
28.7194957,76.0583496,0.149,0.517
27.9070579,77.3986816,0.693,0.557
28.9120143,76.1901855,-0.31,0.477
29.5639011,76.1462402,0.452,0.502
29.2576481,75.0915527,0.734,0.518
27.9264736,77.1789551,0.64,0.521
30.5906366,77.0910645,-0.176,0.495
29.3151407,75.0476074,0.571,0.509
29.0465652,75.9484863,0.236,0.489
29.2384766,75.6628418,0.322,0.477
29.7548395,76.2561035,0.132,0.531
29.0465652,77.1130371,0.787,0.558
27.9070579,77.0471191,0.047,0.526
28.3333947,76.036377,-0.618,0.483
28.1785594,77.5305176,-0.148,0.538
28.1204382,77.1789551,0.012,0.532
29.4874244,76.0583496,0.376,0.544
28.0622856,76.1242676,0.639,0.568
29.6785076,75.970459,0.654,0.51
28.0622856,76.6296387,0.108,0.556
30.2305941,76.6296387,0.319,0.498
28.8927784,76.4318848,0.283,0.53
28.1010575,77.1130371,-0.757,0.534
29.3534512,74.7399902,-0.445,0.479
29.3151407,75.9265137,-0.074,0.488
30.3065028,76.7834473,0.549,0.536
28.7194957,76.2780762,-0.306,0.516
28.6809493,76.2121582,-0.377,0.491
29.6021178,74.7619629,0.024,0.485
29.8692284,76.3000488,0.822,0.536
30.3633958,76.8054199,0.789,0.457
29.0849761,75.7067871,0.412,0.572
29.0465652,75.7507324,-0.11,0.521
29.1425657,75.6628418,0.356,0.503
29.8311133,74.8059082,0.212,0.471
29.2768159,76.1682129,0.308,0.526
29.697596,77.0471191,0.568,0.509
