latitude,longitude,rwi,error
28.565225,77.1789551,1.244,0.482
28.565225,75.7727051,0.034,0.526
28.9697004,77.376709,0.249,0.54
30.3065028,75.8166504,0.903,0.496
29.1233728,75.5969238,-0.149,0.489
30.1736241,75.7946777,0.215,0.469
28.9504752,77.5964355,-0.302,0.54
30.5528,75.7727051,0.509,0.474
27.6932559,74.7619629,0.181,0.514
29.1617551,75.5969238,-0.155,0.53
30.2685558,74.9157715,0.381,0.499
28.9697004,77.2668457,0.665,0.515
28.0622856,75.3991699,-0.208,0.563
30.4392016,77.1130371,0.606,0.491
29.1617551,76.2561035,0.557,0.548
28.294707,76.4318848,0.148,0.526
27.8099273,75.7067871,-0.21,0.482
30.4392016,75.7946777,-0.133,0.481
30.4770825,75.6408691,0.636,0.49
29.9073289,75.0695801,0.427,0.478
27.6737985,75.0915527,0.428,0.497
29.52567,75.6408691,-0.003,0.511
28.9312465,75.333252,-0.381,0.47
28.1979261,77.1789551,0.116,0.527
28.0234996,76.8493652,0.332,0.523
28.2172893,76.6296387,0.98,0.529
30.040566,77.1350098,0.734,0.515
27.7127098,75.7287598,0.738,0.558
30.7795979,75.3771973,0.439,0.475
30.1546268,77.0471191,0.467,0.51
29.8120503,75.6848145,0.494,0.51
29.7739134,75.7067871,0.385,0.51
29.0849761,75.2233887,-0.504,0.476
29.5639011,77.4206543,-0.065,0.511
29.2193016,75.1135254,-0.634,0.453
29.5830112,76.8493652,-0.313,0.476
29.2768159,76.7175293,0.594,0.547
28.0816733,75.0256348,-0.409,0.523
29.430029,75.7507324,0.384,0.511
29.3917473,76.1242676,-0.585,0.499
28.7580278,74.8718262,0.094,0.547
30.2685558,77.1350098,0.503,0.5
29.6212207,76.8493652,-0.032,0.486
28.526622,76.5197754,-0.279,0.531
30.6662655,74.9157715,-0.02,0.488
27.9070579,74.5202637,-0.323,0.469
29.4682962,76.0803223,0.719,0.489
29.506549,76.1242676,-0.344,0.496
30.3633958,74.5861816,-0.318,0.463
29.3342978,76.1901855,-0.463,0.511
28.873539,74.6960449,-0.201,0.45
29.6594156,77.0031738,0.94,0.55
29.3726011,75.6848145,0.172,0.507
29.3917473,75.4211426,0.15,0.496
28.0234996,75.9265137,-0.695,0.518
29.9834863,74.5202637,0.582,0.451
29.735762,77.5305176,-0.695,0.504
27.9458858,76.8273926,0.466,0.527
28.6231031,76.1682129,-0.031,0.501
29.3534512,75.838623,0.582,0.531
29.2576481,74.5861816,-0.463,0.469
28.410728,77.2668457,0.785,0.462
30.7795979,75.4431152,0.132,0.469
27.9846997,74.9377441,0.607,0.535
29.7929837,74.7399902,0.376,0.525
28.5073151,75.3552246,-0.501,0.49
28.0234996,75.6188965,0.193,0.504
30.3444351,75.7946777,-0.148,0.504
29.0081399,75.4211426,-0.353,0.461
29.1617551,77.0031738,0.955,0.512
28.6231031,75.135498,-1.124,0.535
29.0273543,77.1350098,0.676,0.528
28.0234996,77.2668457,0.051,0.561
29.200123,75.4211426,-0.354,0.48
28.0041014,75.6628418,0.346,0.544
30.3254708,76.3879395,1.153,0.481
30.1736241,76.8054199,1.031,0.503
29.0465652,77.442627,-0.354,0.511
28.3140526,74.8278809,0.039,0.501
30.7418353,75.4650879,0.129,0.464
29.6212207,77.5305176,-0.243,0.511
28.0428943,75.3552246,-0.117,0.524
30.7607184,76.607666,0.76,0.494
28.7772886,76.6955566,-0.118,0.507
27.8682161,76.4758301,0.375,0.516
28.4300525,75.6408691,-0.059,0.531
30.1166211,75.4650879,0.036,0.47
28.4493734,74.5861816,-0.571,0.484
28.6616708,76.8493652,0.689,0.506
29.9454149,77.4645996,-0.294,0.525
27.7127098,74.8937988,-0.347,0.466
30.1926178,75.1574707,0.364,0.482
30.1166211,75.267334,0.686,0.516
28.1979261,75.5310059,0.211,0.502
29.9454149,75.4431152,0.503,0.509
29.6212207,75.4650879,0.028,0.502
30.0786009,77.2888184,0.687,0.529
29.0081399,76.9592285,0.028,0.525
27.9846997,75.6848145,-0.703,0.536
29.5447873,75.970459,0.072,0.464
29.7548395,76.1022949,0.942,0.511
28.1979261,75.6188965,0.09,0.507
30.5338761,77.1569824,-0.15,0.49
30.1926178,74.8718262,0.104,0.477
30.5149486,77.3986816,0.046,0.468
27.6932559,77.5305176,-0.204,0.473
30.4960174,76.0144043,-0.041,0.473
27.6737985,75.2233887,-0.137,0.531
29.2768159,75.201416,-0.272,0.522
27.9846997,76.607666,-0.161,0.523
29.1425657,76.7834473,0.125,0.561
28.8927784,76.739502,0.495,0.5
30.6662655,75.7507324,0.408,0.489
29.6785076,77.0690918,0.639,0.493
29.2959801,74.8278809,-0.469,0.462
28.5073151,77.0251465,1.297,0.527
28.0428943,76.7834473,0.064,0.551
28.0428943,77.4645996,0.652,0.509
30.0025165,77.1569824,0.661,0.509
27.8876388,76.3659668,0.227,0.563
29.2959801,77.4865723,0.168,0.587
28.0234996,75.9924316,0.106,0.535
27.7321603,76.1682129,-0.064,0.521
29.0465652,76.2561035,-0.632,0.486
29.7739134,75.3552246,-0.067,0.467
28.6423887,77.5964355,0.321,0.574
30.6095493,74.8937988,1.025,0.448
30.6851635,75.4650879,0.361,0.484
28.1010575,76.8493652,0.132,0.538
30.2685558,74.9377441,0.775,0.492
30.4581439,75.0036621,0.908,0.48
28.6616708,76.0803223,-0.754,0.51
30.2685558,76.739502,0.51,0.504
29.0273543,76.1682129,0.334,0.504
30.4013061,77.5744629,-0.008,0.498
28.0816733,75.4431152,0.355,0.521
28.9120143,76.7175293,-0.004,0.51
29.1617551,74.564209,-0.773,0.453
28.3140526,76.3000488,0.573,0.522
30.2116078,74.564209,0.259,0.463
28.3913999,74.4543457,-0.113,0.489
30.1356258,75.333252,0.664,0.508
29.4682962,75.4211426,-0.273,0.489
28.7772886,74.9597168,-0.773,0.485
28.3527333,77.6184082,-0.516,0.525
28.1204382,76.1682129,0.695,0.549
27.84879,75.4211426,0.105,0.538
29.697596,75.4211426,-0.092,0.472
29.2959801,75.3552246,-0.18,0.499
28.7002242,77.442627,0.906,0.499
30.3633958,75.5310059,1.051,0.534
30.1926178,74.498291,1.087,0.499
30.8739398,75.5749512,0.778,0.488
30.1356258,76.9152832,0.684,0.5
30.0786009,76.1682129,-0.361,0.483
30.2875311,74.9816895,0.166,0.486
29.9834863,77.0471191,1.018,0.536
28.6231031,76.607666,0.532,0.542
29.8692284,75.6628418,-0.067,0.491
29.6212207,76.4318848,0.379,0.517
30.5149486,74.4543457,0.657,0.462
30.5717201,76.6955566,0.34,0.509
28.4493734,76.7175293,0.104,0.525
30.8739398,77.2888184,0.207,0.527
30.0025165,77.3986816,0.81,0.528
30.8173458,76.1901855,0.7,0.489
29.6212207,75.1135254,0.37,0.463
29.6785076,74.5202637,-0.684,0.468
30.892797,76.4758301,-0.065,0.496
29.3151407,74.9377441,-0.456,0.489
29.0465652,77.6184082,0.126,0.522
28.7965458,76.2341309,0.441,0.517
29.200123,74.9597168,-0.463,0.468
29.8882805,76.6955566,-0.168,0.523
29.0081399,76.1462402,-0.595,0.497
29.6785076,74.8278809,-0.234,0.443
28.7772886,75.1574707,-0.05,0.52
29.5639011,77.5964355,-0.347,0.507
28.7965458,76.0803223,-0.159,0.537
29.2576481,76.1022949,-0.197,0.499
28.1785594,74.8059082,-0.457,0.486
29.9073289,74.8278809,-0.071,0.494
29.4682962,77.4206543,0.302,0.515
30.7607184,75.970459,0.072,0.487
27.8099273,75.7946777,-0.13,0.517
29.8692284,77.3547363,-0.245,0.492
27.6737985,76.9812012,-0.668,0.569
29.3917473,74.7619629,-0.717,0.436
29.1809408,77.0690918,-0.087,0.526
28.7194957,77.2229004,0.899,0.508
30.1546268,74.4543457,0.892,0.51
27.9264736,76.5856934,0.064,0.475
29.3917473,77.2009277,1.007,0.597
30.7040578,77.310791,-0.136,0.475
28.6809493,76.8273926,0.236,0.527
29.6403199,77.2009277,-0.591,0.511
29.430029,75.0256348,-0.158,0.466
30.2875311,74.5861816,0.483,0.456
28.5459253,77.5085449,0.994,0.526
29.3534512,75.1794434,-0.245,0.48
28.8350495,75.4431152,0.024,0.54
28.5073151,76.739502,0.533,0.536
28.1785594,74.5861816,-0.227,0.454
28.0816733,77.2668457,0.616,0.516
28.7580278,74.8498535,-0.464,0.497
28.1398155,77.244873,0.439,0.515
29.9644524,77.1789551,0.42,0.515
30.1546268,75.3112793,-0.36,0.496
30.5528,74.8718262,0.261,0.45
30.6095493,76.6296387,0.175,0.49
30.6851635,75.5749512,0.378,0.462
30.3065028,74.5202637,0.894,0.446
29.8120503,74.9377441,-0.474,0.488
29.200123,75.3771973,0.398,0.521
29.4491644,77.442627,-0.436,0.528
28.1979261,76.4318848,-0.155,0.52
30.3254708,75.0695801,1.057,0.483
28.9889219,77.1789551,1.054,0.511
30.8362142,76.1901855,1.083,0.516
30.1356258,74.6960449,0.36,0.488
29.52567,74.498291,0.066,0.459
27.84879,77.244873,0.0,0.524
29.6021178,75.5529785,0.645,0.497
27.7710508,75.4870605,-0.386,0.486
28.1010575,77.442627,0.343,0.507
29.3917473,77.3986816,-0.494,0.502
28.1010575,75.838623,0.838,0.581
30.0025165,76.6955566,-0.021,0.501
29.8692284,74.9816895,-0.196,0.497
28.2172893,74.9377441,-0.288,0.528
28.2560052,75.4431152,-0.255,0.53
28.410728,75.8166504,-0.453,0.499
30.040566,75.201416,0.385,0.452
29.9263737,74.5422363,0.679,0.465
28.6616708,77.4206543,1.325,0.508
30.0976128,75.5090332,0.422,0.488
28.6616708,76.9372559,0.991,0.513
28.1979261,76.2121582,0.716,0.558
28.5073151,75.5090332,0.157,0.524
29.2193016,74.4543457,-0.258,0.457
28.3913999,75.333252,-0.59,0.475
27.7321603,76.5637207,0.136,0.531
30.7984737,74.7180176,-0.019,0.453
28.6231031,75.5310059,-0.246,0.494
29.1233728,75.4431152,0.545,0.531
28.1398155,75.3991699,1.059,0.536
30.7984737,76.2121582,0.187,0.491
27.8099273,75.9265137,-0.007,0.453
30.7795979,77.244873,-0.083,0.472
30.7418353,74.8498535,0.777,0.467
29.5830112,75.904541,-0.303,0.48
29.6021178,76.673584,0.326,0.495
29.8120503,75.1794434,0.695,0.474
28.2560052,74.630127,-0.594,0.465
28.873539,75.1135254,-0.523,0.442
28.2560052,76.2341309,0.453,0.55
27.8682161,77.1569824,-0.406,0.519
29.2384766,76.3000488,0.053,0.577
28.4300525,75.3552246,0.2,0.561
30.7607184,76.8273926,0.723,0.523
28.7580278,76.2121582,-0.194,0.514
28.3913999,77.3547363,1.109,0.544
30.1546268,74.8718262,0.228,0.443
30.3065028,75.2453613,0.486,0.505
30.1166211,75.6628418,-0.101,0.495
30.6473638,75.904541,1.019,0.482
29.7739134,74.564209,-0.01,0.495
28.7580278,76.1462402,-0.265,0.561
28.7387635,75.7287598,-0.659,0.487
29.0273543,77.3986816,-0.283,0.519
27.9652945,77.0031738,-0.011,0.497
29.52567,77.4206543,0.231,0.528
28.7772886,75.4431152,-0.029,0.549
30.1546268,75.9924316,0.37,0.494
27.9458858,75.3552246,0.058,0.547
28.6616708,77.1569824,1.041,0.509
29.9834863,77.5964355,0.164,0.538
28.2560052,77.0471191,-0.278,0.507
30.8550788,75.2233887,0.483,0.48
30.040566,76.7175293,0.309,0.488
29.9644524,75.9265137,0.132,0.464
28.5073151,75.7507324,0.168,0.521
28.5459253,76.8713379,0.911,0.519
30.1356258,75.3112793,0.482,0.488
29.0657724,76.1901855,0.192,0.497
30.3823528,76.0583496,0.468,0.487
30.1546268,76.7614746,0.267,0.515
28.7580278,75.2893066,0.117,0.51
28.8350495,76.5637207,0.202,0.484
30.0976128,76.7614746,0.668,0.489
28.1204382,76.2121582,0.154,0.538
28.1785594,75.9265137,0.187,0.58
28.236649,75.0915527,0.193,0.533
28.6231031,75.0036621,-0.269,0.501
29.735762,77.442627,0.15,0.516
29.0273543,75.8166504,-0.36,0.545
30.8362142,75.9265137,0.882,0.516
30.2875311,75.5310059,0.028,0.497
29.735762,77.1350098,-0.528,0.478
30.2685558,74.5861816,0.636,0.508
27.8876388,75.9924316,-0.266,0.504
29.52567,76.6955566,-0.377,0.544
28.236649,77.1350098,0.335,0.513
30.6662655,76.3220215,0.388,0.501
29.9834863,75.8166504,-0.487,0.476
27.84879,76.1462402,0.068,0.544
28.7194957,76.4318848,-0.04,0.532
29.9454149,77.2009277,0.129,0.491
28.7002242,77.5305176,0.534,0.54
27.7321603,75.8166504,0.783,0.541
29.8882805,74.4543457,0.172,0.523
30.4770825,76.3879395,0.14,0.491
30.1926178,75.7727051,0.341,0.467
30.8739398,75.5529785,0.616,0.479
29.2959801,77.3986816,-0.253,0.512
30.6473638,75.838623,0.933,0.475
30.2875311,76.5197754,0.077,0.499
28.1785594,77.0910645,0.033,0.528
28.8927784,76.0583496,-0.381,0.537
30.8173458,75.7287598,0.25,0.481
27.9070579,75.0915527,-0.606,0.55
30.3444351,76.541748,0.748,0.499
30.3254708,76.4099121,0.993,0.533
29.430029,77.5744629,-0.036,0.554
29.6021178,75.5310059,1.018,0.487
27.8293604,75.7507324,0.118,0.535
28.2753578,75.2453613,0.068,0.481
27.6737985,77.2888184,-0.062,0.535
28.3140526,76.9152832,0.428,0.541
28.2753578,74.7399902,-0.5,0.515
30.8173458,76.4318848,0.253,0.482
29.5830112,76.8933105,0.104,0.515
30.0786009,76.0803223,0.144,0.487
29.6212207,76.2561035,0.53,0.579
30.2685558,76.2780762,-0.073,0.454
29.430029,75.0695801,0.098,0.493
29.6212207,77.3547363,-0.015,0.515
29.3151407,76.2121582,0.437,0.497
30.8739398,74.9816895,0.625,0.477
28.5459253,75.9924316,-0.002,0.513
29.2193016,77.0471191,0.458,0.543
27.9652945,76.1022949,0.371,0.554
29.9644524,76.1022949,-0.181,0.524
29.8692284,77.3327637,0.48,0.551
28.2753578,74.564209,0.192,0.444
28.1785594,75.6408691,0.686,0.551
28.6809493,75.8605957,-0.439,0.501
30.3633958,75.0695801,0.052,0.462
29.0849761,76.036377,0.441,0.474
30.1166211,76.739502,0.488,0.55
30.7040578,74.6520996,0.418,0.498
27.9070579,76.9592285,-0.323,0.529
29.1425657,76.6955566,0.602,0.529
29.2576481,75.8166504,0.455,0.49
29.4874244,76.4099121,0.144,0.507
28.7002242,75.6628418,-0.228,0.482
30.7795979,77.6184082,-0.442,0.454
29.0081399,76.1901855,0.126,0.459
29.3534512,75.7727051,0.077,0.564
28.236649,76.5637207,-0.043,0.497
30.3254708,76.541748,0.455,0.487
29.5830112,75.2893066,0.181,0.455
29.2959801,76.9592285,0.042,0.544
30.2875311,75.7067871,-0.064,0.463
28.410728,76.3879395,0.788,0.569
28.526622,75.6848145,0.097,0.482
27.7127098,76.673584,-0.272,0.468
30.6662655,77.5085449,-0.502,0.406
28.9697004,75.4211426,-0.214,0.475
28.0622856,75.7946777,-0.349,0.503
28.294707,75.1574707,-0.153,0.519
27.7904908,75.267334,0.807,0.546
30.5717201,77.1789551,-0.547,0.473
30.5338761,75.9265137,0.969,0.493
29.6021178,76.0583496,0.305,0.48
30.4013061,76.9372559,0.544,0.51
27.8876388,74.6740723,-0.574,0.464
28.4686909,76.4538574,0.561,0.534
30.2116078,75.7507324,0.579,0.479
30.3254708,77.4865723,0.116,0.493
29.0273543,75.7287598,0.215,0.515
29.6403199,77.0690918,0.715,0.526
29.4682962,75.6408691,-0.181,0.49
29.0849761,75.8825684,-0.212,0.544
27.8099273,74.6081543,-0.087,0.463
30.8362142,75.0695801,0.612,0.459
28.8350495,76.9152832,0.086,0.561
30.4013061,77.0251465,0.276,0.511
29.2384766,75.3552246,-0.124,0.478
28.9312465,77.0910645,1.268,0.53
30.0215431,75.1794434,0.524,0.478
28.9312465,75.2453613,-0.307,0.474
29.2576481,75.7507324,0.363,0.521
30.6473638,74.5202637,0.076,0.47
28.1204382,75.8166504,-0.244,0.525
28.236649,75.0256348,0.183,0.521
29.6594156,76.7175293,0.187,0.506
28.9504752,76.1022949,0.524,0.55
29.9834863,77.310791,0.524,0.509
29.9644524,75.7067871,0.287,0.52
27.7127098,75.1794434,0.108,0.528
28.9120143,76.3659668,-0.058,0.485
30.1736241,75.0256348,0.116,0.484
30.2685558,77.310791,0.291,0.507
29.0465652,75.5090332,-0.531,0.477
30.0025165,75.3112793,0.637,0.498
28.5073151,75.6408691,0.018,0.545
28.9889219,75.6848145,0.508,0.509
29.6785076,75.6408691,0.646,0.463
29.3917473,75.7067871,0.501,0.501
27.8099273,76.2341309,0.177,0.531
30.3065028,77.1569824,0.449,0.526
29.0081399,75.8166504,-0.05,0.496
29.1425657,77.0690918,0.716,0.529
29.2193016,75.4870605,0.309,0.516
30.0595852,75.2233887,0.775,0.537
30.0025165,77.1789551,0.413,0.5
29.7548395,77.0251465,0.353,0.494
30.7607184,76.9372559,0.165,0.498
28.0041014,75.2893066,0.057,0.475
28.8157994,75.904541,-0.058,0.517
30.8173458,75.5090332,0.626,0.467
30.8173458,76.2341309,0.594,0.47
27.7710508,75.7727051,0.054,0.52
28.5845213,75.970459,0.462,0.541
27.8293604,76.0583496,0.078,0.521
30.0025165,75.9265137,0.174,0.492
29.6021178,75.2893066,0.812,0.489
27.84879,76.6955566,0.02,0.527
28.8350495,77.310791,-0.057,0.538
27.8876388,75.201416,-0.106,0.49
28.0428943,75.8825684,-0.372,0.495
28.1398155,75.7946777,-0.039,0.516
30.4202557,77.376709,0.334,0.499
30.1356258,77.1569824,0.37,0.498
29.430029,77.2009277,-0.133,0.532
28.1204382,75.2893066,-0.129,0.588
28.8157994,75.201416,-0.15,0.485
29.3151407,76.3659668,0.672,0.542
30.7040578,77.4206543,0.502,0.558
30.1926178,75.4431152,0.423,0.458
30.4202557,76.4538574,-0.038,0.479
28.7387635,76.4538574,0.1,0.506
27.6932559,77.2668457,-0.123,0.546
29.697596,75.7946777,0.371,0.484
28.526622,75.2453613,0.447,0.486
27.7904908,74.5422363,-0.626,0.45
27.9458858,76.6516113,0.167,0.554
28.8927784,76.5637207,0.924,0.515
28.0816733,74.6520996,-0.129,0.51
29.9073289,75.3112793,0.14,0.463
27.7904908,75.7067871,-0.008,0.513
27.7516073,74.7399902,-0.302,0.499
29.0081399,77.0251465,1.207,0.501
28.0041014,75.5529785,-0.204,0.476
30.5906366,76.1682129,0.64,0.482
30.3444351,74.9597168,0.98,0.486
28.7580278,76.4758301,0.367,0.531
28.2753578,75.9484863,0.102,0.514
28.7194957,76.1462402,0.531,0.544
28.4493734,76.0803223,0.011,0.567
30.5906366,75.904541,0.428,0.482
30.7229484,77.4865723,-0.286,0.488
28.7387635,75.7946777,-0.128,0.488
27.9264736,76.1682129,0.181,0.505
28.3720684,75.7946777,-0.441,0.54
29.6021178,75.838623,0.921,0.496
27.8293604,74.8059082,-0.106,0.471
29.2384766,74.8278809,-0.388,0.499
28.4493734,75.1794434,-0.558,0.468
28.0622856,77.5964355,-0.105,0.488
27.84879,77.2229004,0.417,0.529
30.5717201,74.9157715,0.639,0.489
30.3444351,76.5197754,1.154,0.483
29.4491644,74.7619629,0.489,0.469
28.7002242,76.607666,-0.232,0.505
28.0428943,76.4978027,0.131,0.479
30.892797,76.6296387,-0.131,0.479
28.0041014,76.5856934,0.619,0.54
28.410728,76.5856934,0.016,0.529
28.6809493,77.5305176,0.972,0.543
30.8173458,77.3986816,-0.056,0.492
28.6616708,77.4865723,0.774,0.537
29.52567,74.6960449,-0.004,0.468
28.8157994,77.442627,0.002,0.548
28.1398155,74.498291,0.048,0.507
30.2495768,75.4431152,0.871,0.505
29.9834863,76.4318848,-0.692,0.474
29.2768159,76.9592285,0.407,0.543
28.1204382,77.4865723,-0.242,0.503
30.8739398,76.4318848,0.65,0.472
28.0041014,75.0695801,-0.363,0.512
28.603814,75.0256348,-0.17,0.507
30.5338761,76.4978027,0.986,0.461
28.236649,76.0144043,-0.309,0.464
27.9458858,75.1135254,-0.583,0.515
29.2768159,75.6848145,0.127,0.52
29.9834863,75.6408691,0.608,0.545
30.0976128,75.8166504,0.642,0.481
28.410728,77.0910645,0.994,0.528
28.1010575,77.3327637,0.346,0.529
28.1591892,76.607666,1.058,0.515
27.6737985,74.9597168,0.155,0.526
29.1617551,76.8933105,0.173,0.55
30.5338761,75.1794434,0.224,0.471
29.6021178,76.9812012,0.777,0.501
30.3065028,75.838623,0.509,0.494
29.2768159,75.5090332,0.076,0.496
27.7710508,76.4978027,0.401,0.521
28.7772886,75.9484863,0.518,0.539
29.2768159,76.607666,-0.249,0.515
30.2685558,77.6184082,0.223,0.514
28.7387635,75.838623,0.013,0.531
30.4960174,77.2888184,-0.097,0.521
28.8542961,77.244873,0.209,0.523
27.7904908,75.0915527,0.212,0.526
28.603814,75.201416,-0.103,0.514
29.0081399,75.0915527,0.133,0.535
28.0622856,74.8937988,-0.611,0.475
30.1356258,76.2561035,-0.125,0.479
28.7772886,74.7180176,-0.387,0.42
30.4581439,75.8605957,0.864,0.5
30.4013061,75.5969238,0.044,0.458
30.2875311,75.1574707,0.692,0.499
27.9652945,74.630127,-0.52,0.494
28.873539,76.1022949,0.503,0.506
28.236649,76.673584,0.234,0.524
30.2495768,76.4318848,0.375,0.479
30.5338761,74.9157715,0.815,0.482
28.4686909,77.5305176,0.925,0.546
30.0215431,77.1789551,0.624,0.519
30.0786009,74.7839355,-0.148,0.482
30.7984737,76.2780762,0.325,0.482
29.1809408,75.1794434,-0.315,0.476
28.0428943,76.8493652,0.433,0.551
27.9264736,75.0476074,0.401,0.52
28.1398155,74.564209,-0.398,0.486
29.7166808,76.0803223,-0.08,0.506
29.1617551,74.498291,-0.414,0.474
27.7710508,76.607666,0.475,0.556
30.9116505,77.0251465,0.66,0.514
29.1233728,76.1901855,-0.061,0.536
28.1979261,77.4645996,0.014,0.509
28.0622856,76.1462402,0.88,0.531
28.7580278,76.8273926,0.347,0.52
29.1233728,77.4865723,0.367,0.56
28.565225,75.201416,-0.393,0.488
30.9116505,77.0690918,0.369,0.523
28.526622,76.0803223,0.565,0.563
28.3333947,77.5964355,-0.028,0.537
28.0234996,76.0144043,0.147,0.514
29.7166808,76.7614746,0.294,0.484
29.3534512,74.4763184,-0.042,0.464
28.2560052,75.2233887,-0.255,0.526
29.5639011,76.739502,0.306,0.501
30.5717201,76.3659668,0.113,0.492
30.0786009,77.442627,-0.066,0.504
29.697596,75.970459,0.71,0.516
30.4013061,76.6955566,0.296,0.486
29.1809408,75.6408691,0.376,0.508
27.8876388,77.5964355,-0.592,0.522
30.9116505,75.7507324,0.543,0.478
29.8501727,75.4650879,0.573,0.471
28.9889219,74.5422363,-0.715,0.427
29.7548395,74.6520996,-0.222,0.473
29.9834863,77.4645996,0.688,0.517
28.1398155,77.310791,0.546,0.566
30.0976128,75.333252,0.09,0.495
30.2875311,75.0695801,0.194,0.479
29.2959801,75.4870605,-0.09,0.497
30.3633958,77.2229004,0.308,0.509
29.4108899,75.8166504,-0.149,0.479
30.8550788,76.4318848,0.626,0.488
30.5717201,74.6960449,0.414,0.483
28.2172893,75.0695801,-0.376,0.482
30.8173458,74.564209,0.264,0.481
29.3151407,75.8605957,-0.451,0.48
29.1425657,74.7619629,-0.585,0.507
29.0081399,76.3879395,-0.053,0.551
30.1356258,76.4978027,-0.182,0.506
28.3720684,74.630127,-0.414,0.525
30.2305941,75.0036621,0.476,0.514
30.9116505,75.4650879,0.791,0.449
29.200123,77.2229004,-0.135,0.575
30.040566,77.442627,0.38,0.517
30.1356258,77.4206543,-0.053,0.474
28.7580278,76.8054199,0.447,0.515
30.7984737,75.5529785,0.65,0.485
29.7929837,76.7175293,0.393,0.506
28.8542961,75.4870605,-0.238,0.487
28.9120143,77.5085449,0.037,0.524
29.3534512,75.6188965,0.244,0.457
27.84879,76.7614746,0.2,0.484
28.0816733,74.8059082,-0.667,0.485
28.9889219,75.8166504,0.468,0.493
